matrix_id,group,name,exp_idx,n,method,t_embed,r0_fit,r1_fit,n_iter,termination_reason,t_spd,stress,pointwise_stress,distortion,sgs,np_score,alpha,source_shard
1135,Sandia,oscil_dcop_24,117,426,wrap_python_newdist,0.617,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1136,Sandia,oscil_dcop_25,118,426,wrap_python_newdist,0.6171,,,,,0.0059,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1137,Sandia,oscil_dcop_26,119,426,wrap_python_newdist,0.6171,,,,,0.0059,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1138,Sandia,oscil_dcop_27,120,426,wrap_python_newdist,0.6179,,,,,0.0059,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1139,Sandia,oscil_dcop_28,121,426,wrap_python_newdist,0.6175,,,,,0.0059,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1140,Sandia,oscil_dcop_29,122,426,wrap_python_newdist,0.6173,,,,,0.0059,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1141,Sandia,oscil_dcop_30,123,426,wrap_python_newdist,0.6189,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1142,Sandia,oscil_dcop_31,124,426,wrap_python_newdist,0.6165,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1143,Sandia,oscil_dcop_32,125,426,wrap_python_newdist,0.6171,,,,,0.0059,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1144,Sandia,oscil_dcop_33,126,426,wrap_python_newdist,0.6179,,,,,0.0059,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1145,Sandia,oscil_dcop_34,127,426,wrap_python_newdist,0.616,,,,,0.0059,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1146,Sandia,oscil_dcop_35,128,426,wrap_python_newdist,0.6169,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1147,Sandia,oscil_dcop_36,129,426,wrap_python_newdist,0.6169,,,,,0.006,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1148,Sandia,oscil_dcop_37,130,426,wrap_python_newdist,0.618,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1149,Sandia,oscil_dcop_38,131,426,wrap_python_newdist,0.6165,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1150,Sandia,oscil_dcop_39,132,426,wrap_python_newdist,0.6155,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1151,Sandia,oscil_dcop_40,133,426,wrap_python_newdist,0.6171,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1152,Sandia,oscil_dcop_41,134,426,wrap_python_newdist,0.6174,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1153,Sandia,oscil_dcop_42,135,426,wrap_python_newdist,0.6164,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1154,Sandia,oscil_dcop_43,136,426,wrap_python_newdist,0.6171,,,,,0.0059,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1155,Sandia,oscil_dcop_44,137,426,wrap_python_newdist,0.6177,,,,,0.0059,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1156,Sandia,oscil_dcop_45,138,426,wrap_python_newdist,0.619,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1157,Sandia,oscil_dcop_46,139,426,wrap_python_newdist,0.6152,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1158,Sandia,oscil_dcop_47,140,426,wrap_python_newdist,0.6171,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1159,Sandia,oscil_dcop_48,141,426,wrap_python_newdist,0.6179,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1160,Sandia,oscil_dcop_49,142,426,wrap_python_newdist,0.6179,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1161,Sandia,oscil_dcop_50,143,426,wrap_python_newdist,0.6164,,,,,0.0059,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1162,Sandia,oscil_dcop_51,144,426,wrap_python_newdist,0.6182,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1163,Sandia,oscil_dcop_52,145,426,wrap_python_newdist,0.6177,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1164,Sandia,oscil_dcop_53,146,426,wrap_python_newdist,0.6165,,,,,0.0059,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1165,Sandia,oscil_dcop_54,147,426,wrap_python_newdist,0.6163,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1166,Sandia,oscil_dcop_55,148,426,wrap_python_newdist,0.6176,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1167,Sandia,oscil_dcop_56,149,426,wrap_python_newdist,0.6174,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1168,Sandia,oscil_dcop_57,150,426,wrap_python_newdist,0.6176,,,,,0.0058,0.1737419505574701,0.2232133842691427,0.1489874361291644,0.91086781332735,0.614227642276423,60.640592,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1169,Sandia,oscil_trans_01,151,430,wrap_python_newdist,0.6328,,,,,0.006,0.1704074819982686,0.2201982097601376,0.1461495557363463,0.9087119816533346,0.6119315141787053,60.689455,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1189,Rajat,rajat05,152,301,wrap_python_newdist,0.3105,,,,,0.0058,0.254591041383451,0.2739871273486117,0.1967009742774164,0.749345225591187,0.3314925412751499,14.996714,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1195,Rajat,rajat11,153,135,wrap_python_newdist,0.0613,,,,,0.0014,0.2495297049252564,0.2609835021254997,0.1974117782500521,0.7824436396844281,0.6923042549301727,15.1178,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1198,Rajat,rajat14,154,180,wrap_python_newdist,0.1119,,,,,0.0023,0.3433436531185097,0.34899449057942,0.2677743933588103,0.3088194788527787,0.8850065108413805,5.078509,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1325,Morandini,robot,155,111,wrap_python_newdist,0.0478,,,,,0.0012,0.1773801188111241,0.2311432554915582,0.1435642729976378,0.94131801845435,0.8677284753939031,9.326194,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1477,Pajek,GD01_a,156,249,wrap_python_newdist,0.2169,,,,,0.005,0.2903608734126598,0.3170428840157854,0.2307949638764694,0.734411241414379,0.3381420328549323,12.36902,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1484,Pajek,GD06_theory,157,101,wrap_python_newdist,0.0335,,,,,0.0007,0.3287253007168368,0.3976880058778657,0.2719248120230756,0.4666351207035401,0.4572373338430596,7.479773,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1489,Pajek,GD96_b,158,111,wrap_python_newdist,0.0407,,,,,0.0007,0.157433382873784,0.2473517617141941,0.1325898181722923,0.9598865071995312,0.8703513765059108,19.507926,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1491,Pajek,GD96_d,159,180,wrap_python_newdist,0.1061,,,,,0.0017,0.3017289067603035,0.3244571451055471,0.2448569575560057,0.633246060036104,0.3824852457298386,10.999747,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1496,Pajek,GD98_b,160,121,wrap_python_newdist,0.0474,,,,,0.0007,0.2619701389219942,0.2578967792089265,0.2047224968427677,0.7695534492257288,0.4696116250106963,15.298828,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1497,Pajek,GD98_c,161,112,wrap_python_newdist,0.0412,,,,,0.001,0.3208342735245585,0.3512889935425304,0.2550448788284847,0.3995146409014557,0.2088485207602853,10.714505,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1499,Pajek,GD99_c,162,105,wrap_python_newdist,0.0362,,,,,0.001,0.229975977887787,0.2300190623589205,0.1817462095304401,0.8588195586139135,0.5849827868210222,21.051862,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1506,Pajek,Journals,163,124,wrap_python_newdist,0.1287,,,,,0.0061,0.44105771182739,0.4548135453822409,0.3667982413147629,0.3603310969997756,1.0,5.125398,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1523,Pajek,SmallW,164,233,wrap_python_newdist,0.1956,,,,,0.0045,0.3098854690505577,0.3397363195287264,0.2530302413468384,0.5851154850610972,0.7572032838687052,5.781713,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1529,Pajek,USAir97,165,332,wrap_python_newdist,0.4449,,,,,0.0096,0.3148919352194707,0.3344603901305102,0.2513522522037624,0.6494707129529232,0.5278857109000961,7.340225,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1630,Bai,rdb200,166,200,wrap_python_newdist,0.1363,,,,,0.0018,0.1295299780187701,0.1777066989111641,0.1064536252665366,0.9567081818952275,0.6723528693528693,21.498654,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1631,Bai,rdb200l,167,200,wrap_python_newdist,0.1363,,,,,0.0018,0.1295299780187701,0.1777066989111641,0.1064536252665366,0.9567081818952275,0.6723528693528693,21.498654,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1864,Muite,Chebyshev1,168,261,wrap_python_newdist,0.2515,,,,,0.0038,0.3389779440999249,0.3403606877100453,0.2664829560626814,0.1520028511660233,1.0,4.587234,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
1942,JGD_CAG,CAG_mat364,169,364,wrap_python_newdist,0.9659,,,,,0.0268,0.2592471252647215,0.3143679872477572,0.2185925794050438,0.7995275961649803,0.8613784687847971,7.877329,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2097,JGD_Homology,n3c6-b1,170,105,wrap_python_newdist,0.0363,,,,,0.0007,0.3151070247290544,0.3753789706571687,0.2595509013687199,0.479222479034541,0.4140713110115341,7.34067,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2205,JGD_Trefethen,Trefethen_150,171,150,wrap_python_newdist,0.087,,,,,0.0021,0.2873393035205132,0.3667084781012162,0.2385949697627128,0.6072283032461495,0.5262832408719025,6.412774,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2206,JGD_Trefethen,Trefethen_200b,172,199,wrap_python_newdist,0.1558,,,,,0.0034,0.2746128605362354,0.3544428645222816,0.2292913772066139,0.6287809103850258,0.5095566235776434,6.700957,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2207,JGD_Trefethen,Trefethen_200,173,200,wrap_python_newdist,0.1572,,,,,0.0036,0.280218017869245,0.3533957464940351,0.2317815312238793,0.6095413509066109,0.4796858934544951,6.693225,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2208,JGD_Trefethen,Trefethen_300,174,300,wrap_python_newdist,0.3698,,,,,0.0076,0.2781235139276696,0.346998767637696,0.23158456350136,0.6167356822688365,0.4345012352574284,7.210588,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2389,Newman,adjnoun,175,112,wrap_python_newdist,0.0451,,,,,0.0013,0.3430473950006038,0.3715563903224076,0.2758666073199931,0.4873160263465519,0.5049711170846521,6.556871,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2392,Newman,celegansneural,176,297,wrap_python_newdist,0.3635,,,,,0.0087,0.3194473088133175,0.3589097929998315,0.2608665297413801,0.5706898005319176,0.6582775589665263,6.177819,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2397,Newman,football,177,115,wrap_python_newdist,0.0492,,,,,0.0015,0.2780155983698577,0.3183070731346645,0.226352938211725,0.5953115982292161,0.566192337763394,6.095324,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2403,Newman,polbooks,178,105,wrap_python_newdist,0.0407,,,,,0.0012,0.2125795954639753,0.2656464142557591,0.1748652053102172,0.8811755822012751,0.7448652924032321,8.416123,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2406,Arenas,jazz,179,198,wrap_python_newdist,0.1993,,,,,0.0058,0.2742964747985112,0.3156103001118284,0.2251822846019227,0.7758260704088201,0.8067934259845159,7.069738,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2416,AG-Monien,grid1,180,252,wrap_python_newdist,0.2155,,,,,0.0036,0.1132242193015091,0.1468168871259212,0.0830771268030279,0.9704744387986004,0.8519603174603172,28.371758,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2417,AG-Monien,grid1_dual,181,224,wrap_python_newdist,0.1693,,,,,0.0029,0.1090715761838537,0.152857962385983,0.0825125917719164,0.9711944422926966,0.8451501831501831,27.477905,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2436,AG-Monien,cage,182,366,wrap_python_newdist,0.5251,,,,,0.01,0.3905006416805265,0.4287389912635457,0.3198265533360202,0.0680753165793313,0.3922619322122074,5.585538,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2559,CPM,cz148,183,148,wrap_python_newdist,0.0874,,,,,0.0023,0.131683059340894,0.1961748827947632,0.110465017270445,0.9592873068392682,0.9250836275001546,9.891572,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2560,CPM,cz308,184,308,wrap_python_newdist,0.3924,,,,,0.0082,0.1178419827426285,0.1849855494171126,0.1084529483812238,0.9764877746479615,0.9157458166524995,19.305284,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2691,VDOL,hangGlider_1,185,360,wrap_python_newdist,0.4827,,,,,0.006,0.3637512029944678,0.3755578504024661,0.2863122247995509,0.3080882560836188,0.7865369958867224,5.181952,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2718,VDOL,orbitRaising_1,186,440,wrap_python_newdist,0.695,,,,,0.0098,0.167504573208134,0.1960253466218492,0.1207848939796936,0.97368652114649,0.5484868159930738,25.344708,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2735,VDOL,spaceStation_2,187,325,wrap_python_newdist,0.4586,,,,,0.0081,0.3300333598862024,0.3591150939493885,0.2570973473668065,0.6203089539886216,0.5611050693779859,7.194553,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2748,VDOL,tumorAntiAngiogenesis_1,188,205,wrap_python_newdist,0.1519,,,,,0.0023,0.3447590016989973,0.3585782453925819,0.2606378106937843,0.1867560074343917,0.9254942555873704,4.826118,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2749,VDOL,tumorAntiAngiogenesis_2,189,305,wrap_python_newdist,0.3411,,,,,0.0044,0.3419988004647527,0.3411660689518757,0.2545983264164688,0.1311963001337187,0.9608696044482476,4.827688,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2750,VDOL,tumorAntiAngiogenesis_3,190,410,wrap_python_newdist,0.6286,,,,,0.0081,0.3552644305217512,0.3710599319457813,0.2704882072286702,0.1088491937878852,1.0,4.663285,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
2764,Mycielski,mycielskian8,191,191,wrap_python_newdist,0.1619,,,,,0.0037,0.3571031147264734,0.3834812995835824,0.2813561995824264,0.1741333143910111,1.0,4.365477,results/suitesparse_normalized_wrap_python_newdist_comparison.csv
