k,exp_idx,n,method,t_embed,r0_fit,r1_fit,n_iter,termination_reason,t_spd,stress,pointwise_stress,distortion,sgs,np_score,alpha,source_shard,theta_fit
3,51,633,wrap_python,3.6433,,,,,0.0975,0.4011833287885329,0.4470904084935487,0.3244505196862521,0.1967902765314139,0.9991919191919192,4.224808,results/sbm_normalized_wrap_python_comparison.csv,
5,52,184,wrap_python,0.1704,,,,,0.0041,0.389720167561184,0.411911038954534,0.3151150777884663,0.1364241454874707,0.6994407003093431,4.860301,results/sbm_normalized_wrap_python_comparison.csv,
3,53,277,wrap_python,0.4793,,,,,0.012,0.3410401467826512,0.3723264833468751,0.270212423394545,0.3104133590678014,0.950446564928124,4.454064,results/sbm_normalized_wrap_python_comparison.csv,
7,54,109,wrap_python,0.0538,,,,,0.0013,0.3515637999493086,0.3915341517434062,0.2886194234976018,0.3399938001499181,0.5274737546768432,5.605335,results/sbm_normalized_wrap_python_comparison.csv,
6,55,411,wrap_python,1.0701,,,,,0.1222,0.3612164938728317,0.3873227156215449,0.2877499382834965,0.1868933639410609,0.9175958740980824,4.557399,results/sbm_normalized_wrap_python_comparison.csv,
4,56,523,wrap_python,2.0115,,,,,0.0519,0.3727782676971162,0.4101265269060928,0.300377062329275,0.1997492739362039,0.9870603999175426,4.365649,results/sbm_normalized_wrap_python_comparison.csv,
3,57,572,wrap_python,2.7546,,,,,0.0748,0.3760965237330798,0.4235624152627935,0.3007668677598285,0.1858946810862441,0.9983838383838384,4.322815,results/sbm_normalized_wrap_python_comparison.csv,
4,58,849,wrap_python,7.0739,,,,,0.2784,0.4176460593489304,0.4624058148221031,0.3412936908083654,0.161810124903426,1.0,4.247256,results/sbm_normalized_wrap_python_comparison.csv,
6,59,693,wrap_python,3.7307,,,,,0.0955,0.3822540498024158,0.4226364263563397,0.3037245410218903,0.1608302989231534,0.9844341372912798,4.380886,results/sbm_normalized_wrap_python_comparison.csv,
4,60,220,wrap_python,0.265,,,,,0.0065,0.3611484226811446,0.3874143546751198,0.290635404750441,0.246294321796396,0.8289451777872976,4.7116,results/sbm_normalized_wrap_python_comparison.csv,
3,61,924,wrap_python,10.4295,,,,,0.3637,0.3925258903300834,0.4400471466304277,0.3132094448159782,0.1757263034561353,1.0,4.312903,results/sbm_normalized_wrap_python_comparison.csv,
4,62,181,wrap_python,0.1685,,,,,0.0042,0.374536485689458,0.3935087166622033,0.3030258318385331,0.2073946343008739,0.7588041531625666,4.803254,results/sbm_normalized_wrap_python_comparison.csv,
4,63,772,wrap_python,5.4746,,,,,0.1461,0.4143835845078144,0.4492475246758888,0.3329463165484255,0.2058672054532244,0.9983838383838384,4.222896,results/sbm_normalized_wrap_python_comparison.csv,
7,64,133,wrap_python,0.0813,,,,,0.0019,0.3539949718849188,0.393291091855904,0.2893715881931999,0.3090522285010894,0.5089302844866022,5.598924,results/sbm_normalized_wrap_python_comparison.csv,
8,65,385,wrap_python,0.8674,,,,,0.0205,0.3775782228439175,0.4028779959012711,0.3024928304321677,0.11156475881875,0.8248117833079313,4.674146,results/sbm_normalized_wrap_python_comparison.csv,
3,66,645,wrap_python,3.7588,,,,,0.1023,0.4118316740278974,0.4574864184183511,0.3325222896393471,0.1778203780422223,0.9985858585858586,4.301676,results/sbm_normalized_wrap_python_comparison.csv,
5,67,194,wrap_python,0.1923,,,,,0.0046,0.38560929065747,0.4089572488178438,0.3104617370068722,0.1442675504913307,0.7240286627549373,4.829092,results/sbm_normalized_wrap_python_comparison.csv,
7,68,657,wrap_python,3.1944,,,,,0.1786,0.3977983983182671,0.4297932675103801,0.3222356066804893,0.1256795515018771,0.9676252319109456,4.385702,results/sbm_normalized_wrap_python_comparison.csv,
6,69,910,wrap_python,7.3733,,,,,0.1972,0.4208702879159142,0.4562666241045912,0.3407433877155383,0.1112824934285421,0.9943434343434342,4.293551,results/sbm_normalized_wrap_python_comparison.csv,
4,70,356,wrap_python,0.8001,,,,,0.0198,0.3496521834020978,0.3783508288761162,0.2775015506565418,0.2749206393179208,0.937788357674973,4.504787,results/sbm_normalized_wrap_python_comparison.csv,
8,71,705,wrap_python,3.6867,,,,,0.1808,0.3972740497915194,0.4376355969686916,0.3171522389634332,0.1243016120910168,0.957870329637634,4.402965,results/sbm_normalized_wrap_python_comparison.csv,
3,72,254,wrap_python,0.4856,,,,,0.0099,0.348863761145468,0.380616750403033,0.2790251471686449,0.2905862919680199,0.9292093074108296,4.49774,results/sbm_normalized_wrap_python_comparison.csv,
6,73,110,wrap_python,0.0554,,,,,0.0014,0.3397232247946163,0.3813560724781458,0.27916191957914,0.3846945949370712,0.5647238866250701,5.545472,results/sbm_normalized_wrap_python_comparison.csv,
8,74,260,wrap_python,0.3536,,,,,0.0082,0.3926650494361615,0.4155721725134199,0.318166110224183,0.1024453778812266,0.6741115244885317,4.928468,results/sbm_normalized_wrap_python_comparison.csv,
3,75,102,wrap_python,0.0481,,,,,0.0014,0.325659225446615,0.3672317906994447,0.2687583182968898,0.4768798846042379,0.6974651021461723,5.310241,results/sbm_normalized_wrap_python_comparison.csv,
4,76,119,wrap_python,0.0659,,,,,0.0017,0.3366352626880178,0.3801458348035608,0.2786129998723496,0.4138988905526443,0.6397728983447062,5.41928,results/sbm_normalized_wrap_python_comparison.csv,
8,77,187,wrap_python,0.1668,,,,,0.0039,0.3642781972988976,0.3951349626138183,0.2975909056970579,0.2586953461322567,0.6004056407111369,5.306389,results/sbm_normalized_wrap_python_comparison.csv,
7,78,878,wrap_python,7.0037,,,,,0.1725,0.4348954033819705,0.4669511834066332,0.3544122065184815,0.1002990685303488,0.989486703772418,4.25896,results/sbm_normalized_wrap_python_comparison.csv,
5,79,732,wrap_python,4.5528,,,,,0.1176,0.4230656381796808,0.4642808171821642,0.3457836890589387,0.1684170173898844,0.995151515151515,4.242938,results/sbm_normalized_wrap_python_comparison.csv,
5,80,240,wrap_python,0.3136,,,,,0.0074,0.3831271488957737,0.4030243823052406,0.304366881630895,0.1472206280650999,0.7971731499285969,4.697429,results/sbm_normalized_wrap_python_comparison.csv,
5,81,308,wrap_python,0.5673,,,,,0.0135,0.3593341926055424,0.3828791284395408,0.286853390924871,0.1959083436078137,0.8676929060830824,4.621102,results/sbm_normalized_wrap_python_comparison.csv,
3,82,596,wrap_python,3.1847,,,,,0.1784,0.3887988854863611,0.4566873494033232,0.3127429301119397,0.1372139794075079,0.9967676767676766,4.2686,results/sbm_normalized_wrap_python_comparison.csv,
6,83,186,wrap_python,0.1728,,,,,0.0041,0.4001964971506132,0.4245513667758459,0.327757621844117,0.0763503963031448,0.6028556228451265,5.036993,results/sbm_normalized_wrap_python_comparison.csv,
3,84,760,wrap_python,5.8945,,,,,0.159,0.4092424816822175,0.4518605648578661,0.3293929083001196,0.2020457638265891,1.0,4.239467,results/sbm_normalized_wrap_python_comparison.csv,
6,85,220,wrap_python,0.2541,,,,,0.0059,0.3901856847404079,0.4118508058553867,0.316829412863461,0.1105719451586224,0.7116857205153593,4.840599,results/sbm_normalized_wrap_python_comparison.csv,
3,86,206,wrap_python,0.2412,,,,,0.006,0.3536907604194524,0.3816520048994695,0.2848744304944061,0.2879067952057982,0.8593019585004816,4.611019,results/sbm_normalized_wrap_python_comparison.csv,
4,87,758,wrap_python,5.3975,,,,,0.2316,0.4101376657813401,0.4499984414217639,0.3333940279098181,0.2060193440246048,0.9983838383838384,4.254189,results/sbm_normalized_wrap_python_comparison.csv,
6,88,465,wrap_python,1.4159,,,,,0.0346,0.3684860057073004,0.393828811989596,0.2941156507209586,0.1836870325434988,0.9300979793650288,4.529017,results/sbm_normalized_wrap_python_comparison.csv,
8,89,842,wrap_python,5.8653,,,,,0.1487,0.4067877121380839,0.4384941678230852,0.3299983974446807,0.0990842893472626,0.983421974850546,4.369129,results/sbm_normalized_wrap_python_comparison.csv,
8,90,725,wrap_python,4.0484,,,,,0.1007,0.4063126575814363,0.4419920817726257,0.3301965103031645,0.1173529572494398,0.96839586693784,4.373647,results/sbm_normalized_wrap_python_comparison.csv,
3,91,138,wrap_python,0.096,,,,,0.0025,0.368506604793838,0.3931900712814877,0.2966921970366346,0.2465661334291409,0.7584350178820027,4.742195,results/sbm_normalized_wrap_python_comparison.csv,
7,92,518,wrap_python,1.8245,,,,,0.1345,0.3661907211968457,0.3987248060613768,0.2917742439680062,0.1614444717198514,0.9415122851702374,4.477676,results/sbm_normalized_wrap_python_comparison.csv,
8,93,248,wrap_python,0.3232,,,,,0.0074,0.3953362597225676,0.4181951620123624,0.3226087631439174,0.0879648075044446,0.6778983350857014,4.904457,results/sbm_normalized_wrap_python_comparison.csv,
7,94,364,wrap_python,0.7942,,,,,0.0189,0.3673985572279261,0.3937075025268488,0.2958394849961688,0.1767065697495784,0.8628724979770998,4.617742,results/sbm_normalized_wrap_python_comparison.csv,
7,95,156,wrap_python,0.1144,,,,,0.0027,0.3602920141959106,0.3931107255816689,0.2940200506883192,0.3026848427673519,0.5693222223827042,5.481993,results/sbm_normalized_wrap_python_comparison.csv,
4,96,333,wrap_python,0.6968,,,,,0.0173,0.3479808961826346,0.3775474667041282,0.2773341788615923,0.2341126861406148,0.9440038202878768,4.475874,results/sbm_normalized_wrap_python_comparison.csv,
3,97,959,wrap_python,12.8413,,,,,0.3808,0.4370261766692442,0.483420515892996,0.360341719709832,0.1463770105586775,1.0,4.176926,results/sbm_normalized_wrap_python_comparison.csv,
6,98,101,wrap_python,0.0463,,,,,0.0012,0.339728002181875,0.377788729411025,0.276973182836946,0.3733850157200227,0.5454789537386264,5.551005,results/sbm_normalized_wrap_python_comparison.csv,
6,99,951,wrap_python,8.6649,,,,,0.2221,0.4191159533178639,0.4552221007227962,0.3409452659992188,0.131153654515006,0.9953535353535352,4.314675,results/sbm_normalized_wrap_python_comparison.csv,
7,100,208,wrap_python,0.2156,,,,,0.005,0.3989081010642391,0.4204173245540018,0.3222822242337805,0.0741866738762614,0.6025634465815554,5.040902,results/sbm_normalized_wrap_python_comparison.csv,
6,101,470,wrap_python,1.4606,,,,,0.0354,0.3593846590213548,0.3954932311062203,0.2880545441093476,0.1809558107972535,0.947054695120784,4.497823,results/sbm_normalized_wrap_python_comparison.csv,
8,102,378,wrap_python,0.8448,,,,,0.0196,0.3672351932139373,0.3908036544005238,0.2938381737656353,0.1642660223271006,0.8457024305453151,4.650344,results/sbm_normalized_wrap_python_comparison.csv,
3,103,917,wrap_python,11.2562,,,,,0.369,0.4440908029390802,0.4946528897305193,0.3672664500876586,0.179240521208745,1.0,4.242183,results/sbm_normalized_wrap_python_comparison.csv,
6,104,316,wrap_python,0.576,,,,,0.0139,0.3658844161630774,0.3899330971263026,0.2937125335887134,0.1977314826961077,0.8486256463780916,4.683837,results/sbm_normalized_wrap_python_comparison.csv,
7,105,150,wrap_python,0.1052,,,,,0.0025,0.3663734428820294,0.3986138778505866,0.3010545861115571,0.2658201487751856,0.5553292076137535,5.413639,results/sbm_normalized_wrap_python_comparison.csv,
7,106,115,wrap_python,0.0602,,,,,0.0015,0.3631149156237209,0.4017825720099706,0.2986712974289595,0.2821151329269628,0.4855939817008718,5.631486,results/sbm_normalized_wrap_python_comparison.csv,
4,107,122,wrap_python,0.07,,,,,0.0018,0.3431746721997215,0.3800295238678946,0.2827596696427301,0.4028441360563736,0.6759054259876881,5.331567,results/sbm_normalized_wrap_python_comparison.csv,
4,108,747,wrap_python,4.9451,,,,,0.1345,0.405373600167291,0.4432024020047309,0.3288452328452603,0.1693606647828279,0.9995959595959596,4.278274,results/sbm_normalized_wrap_python_comparison.csv,
3,109,817,wrap_python,7.397,,,,,0.2938,0.4196685057153385,0.4642474100575138,0.3396695029453869,0.1880104976792355,1.0,4.28399,results/sbm_normalized_wrap_python_comparison.csv,
4,110,822,wrap_python,6.6664,,,,,0.1728,0.4140818615261025,0.4549555235359901,0.3328518005149565,0.1748927098822993,0.9991919191919192,4.247113,results/sbm_normalized_wrap_python_comparison.csv,
3,111,118,wrap_python,0.0676,,,,,0.0029,0.3485456396962004,0.3843310325014159,0.2890802846830138,0.4279547882018832,0.7649167808814948,5.298287,results/sbm_normalized_wrap_python_comparison.csv,
7,112,739,wrap_python,4.4101,,,,,0.1998,0.4161812925215081,0.4532282192469941,0.3396898814134962,0.1002243920276119,0.9834240362811788,4.326481,results/sbm_normalized_wrap_python_comparison.csv,
3,113,313,wrap_python,0.6408,,,,,0.0164,0.3536381627318465,0.3849952778503244,0.2807663434085063,0.2552839030998574,0.961400497718612,4.43838,results/sbm_normalized_wrap_python_comparison.csv,
5,114,471,wrap_python,1.5185,,,,,0.0379,0.3652808921888138,0.3979003627880584,0.2929724304212705,0.1909098390903378,0.9536090124897189,4.455677,results/sbm_normalized_wrap_python_comparison.csv,
3,115,513,wrap_python,2.1078,,,,,0.0562,0.3761056895996735,0.4191499423323483,0.3044171198982031,0.1971365332742636,0.993131313131313,4.320158,results/sbm_normalized_wrap_python_comparison.csv,
7,116,321,wrap_python,0.5776,,,,,0.0138,0.3773809236239138,0.3985231355285383,0.3009731155265303,0.1314553217584684,0.799944026358812,4.739606,results/sbm_normalized_wrap_python_comparison.csv,
3,117,123,wrap_python,0.0741,,,,,0.002,0.3629668045405666,0.3859773801103148,0.2940513402115124,0.27235372683562,0.7582935091156157,4.77451,results/sbm_normalized_wrap_python_comparison.csv,
7,118,157,wrap_python,0.1161,,,,,0.0028,0.3527460373586862,0.3911656756419482,0.2915418212336103,0.3208381997418848,0.6371989282836766,5.242937,results/sbm_normalized_wrap_python_comparison.csv,
6,119,308,wrap_python,0.5344,,,,,0.0129,0.3791510291935444,0.4049341650587005,0.3006693261401114,0.1347265394977633,0.8443563734509096,4.638039,results/sbm_normalized_wrap_python_comparison.csv,
4,120,152,wrap_python,0.113,,,,,0.0028,0.3861419754493371,0.4122063247397428,0.3140833791491023,0.1589376517507469,0.6705876263990569,4.944028,results/sbm_normalized_wrap_python_comparison.csv,
6,121,632,wrap_python,2.9181,,,,,0.0756,0.3792536040062969,0.4133670665244888,0.3040812890337375,0.1940549159250795,0.9830240762346796,4.380343,results/sbm_normalized_wrap_python_comparison.csv,
5,122,650,wrap_python,3.3278,,,,,0.1806,0.3971152610593251,0.4318919294277853,0.3137955832594947,0.19976739786187,0.9892867450010304,4.346083,results/sbm_normalized_wrap_python_comparison.csv,
5,123,451,wrap_python,1.3322,,,,,0.0334,0.3551149301949175,0.3912574253547804,0.2827789294716646,0.1954813186428177,0.9531136740856913,4.494125,results/sbm_normalized_wrap_python_comparison.csv,
6,124,116,wrap_python,0.0613,,,,,0.0015,0.3475695118047096,0.3874584219906918,0.2847143905908098,0.3390492144347338,0.5129920122751526,5.637091,results/sbm_normalized_wrap_python_comparison.csv,
6,125,240,wrap_python,0.3022,,,,,0.0072,0.3844304452948547,0.4019727693638811,0.3081989124806984,0.126453532170433,0.7576369165235071,4.774563,results/sbm_normalized_wrap_python_comparison.csv,
5,126,986,wrap_python,9.585,,,,,0.2581,0.4165944292993634,0.4571200504668608,0.3376901426972001,0.1129561891138873,0.9995959595959596,4.29977,results/sbm_normalized_wrap_python_comparison.csv,
3,127,305,wrap_python,0.5876,,,,,0.1065,0.3423729635404784,0.3749275937346542,0.2718047889784791,0.29430990139959,0.9641042921155696,4.419998,results/sbm_normalized_wrap_python_comparison.csv,
8,128,754,wrap_python,4.2925,,,,,0.111,0.4046716340458945,0.4405622966398483,0.3262321795540135,0.1268778803908631,0.9755184498041636,4.348431,results/sbm_normalized_wrap_python_comparison.csv,
4,129,510,wrap_python,1.9095,,,,,0.049,0.3700028163031708,0.4064617754244625,0.2957195193796826,0.2081680164240371,0.9878726035868892,4.379491,results/sbm_normalized_wrap_python_comparison.csv,
7,130,629,wrap_python,2.8706,,,,,0.0722,0.3737594692699948,0.4127496275760897,0.300049478824453,0.1278093355961317,0.9646093588950726,4.424797,results/sbm_normalized_wrap_python_comparison.csv,
7,131,626,wrap_python,2.8885,,,,,0.07,0.389771091551358,0.423424660283464,0.3110620152120381,0.1300825696607613,0.9652422180993604,4.399351,results/sbm_normalized_wrap_python_comparison.csv,
7,132,230,wrap_python,0.2753,,,,,0.0062,0.3908152588799527,0.4150741716573845,0.3187489574912777,0.1047470742148528,0.6746357041502978,4.924276,results/sbm_normalized_wrap_python_comparison.csv,
6,133,347,wrap_python,0.7183,,,,,0.017,0.3662658917303129,0.3918345622232843,0.2929066393735785,0.1782437414624649,0.8755880934907219,4.594523,results/sbm_normalized_wrap_python_comparison.csv,
4,134,255,wrap_python,0.3739,,,,,0.0091,0.3537891554204944,0.3795967009082323,0.2823626843809385,0.256219737974861,0.8860749938251519,4.568439,results/sbm_normalized_wrap_python_comparison.csv,
4,135,555,wrap_python,2.4221,,,,,0.1551,0.3800327668394331,0.4149909831388964,0.3044267569535765,0.2319447532320404,0.987052154195011,4.333439,results/sbm_normalized_wrap_python_comparison.csv,
5,136,137,wrap_python,0.0884,,,,,0.0022,0.3543640302705661,0.3894793493278007,0.2896984317892246,0.3484711270753851,0.6278354805147788,5.377149,results/sbm_normalized_wrap_python_comparison.csv,
3,137,662,wrap_python,4.117,,,,,0.1114,0.3825023201856128,0.4260203236079333,0.3060449619538772,0.2103704942588478,0.9987878787878788,4.317401,results/sbm_normalized_wrap_python_comparison.csv,
3,138,697,wrap_python,4.7576,,,,,0.21,0.3909668921303379,0.4345891623523182,0.3087594120879975,0.2055592459514221,0.9991919191919192,4.303036,results/sbm_normalized_wrap_python_comparison.csv,
6,139,954,wrap_python,9.3671,,,,,0.224,0.4284455855785681,0.4663044696090009,0.3489709906859552,0.1154969052720879,0.997979797979798,4.262912,results/sbm_normalized_wrap_python_comparison.csv,
6,140,318,wrap_python,0.5829,,,,,0.0146,0.3765610317138881,0.3966781056903395,0.2996956943503077,0.1322188319019063,0.818351753406315,4.674051,results/sbm_normalized_wrap_python_comparison.csv,
4,141,820,wrap_python,6.907,,,,,0.2689,0.3984498444256807,0.4428133732289779,0.3220009989728397,0.1603653447888742,0.9995959595959596,4.296463,results/sbm_normalized_wrap_python_comparison.csv,
3,142,730,wrap_python,5.5052,,,,,0.1451,0.4464273890882494,0.4841539232184306,0.353170027641684,0.2656904067117034,0.9995959595959596,4.173488,results/sbm_normalized_wrap_python_comparison.csv,
4,143,196,wrap_python,0.2003,,,,,0.005,0.3685074047967079,0.3969614829276731,0.2974818363875022,0.2163007848286134,0.788223928110475,4.702798,results/sbm_normalized_wrap_python_comparison.csv,
8,144,372,wrap_python,0.805,,,,,0.0194,0.3798566587186683,0.4018432022120967,0.301942783038537,0.1228029397768155,0.8398823941228413,4.669051,results/sbm_normalized_wrap_python_comparison.csv,
